timestamp,file,state,basename,date,time,datetime,device_id,device_path,audio_path,duration
20230907011101,/home/phablet/Documents/pam_output/recording_20230907011001.flac,success,recording_20230907011001.flac,20230907,011001,2023-09-07 01:10:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907011001.flac,59.861337868480724
20230907011601,/home/phablet/Documents/pam_output/recording_20230907011501.flac,success,recording_20230907011501.flac,20230907,011501,2023-09-07 01:15:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907011501.flac,59.84
20230907012101,/home/phablet/Documents/pam_output/recording_20230907012001.flac,success,recording_20230907012001.flac,20230907,012001,2023-09-07 01:20:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907012001.flac,59.84
20230907012601,/home/phablet/Documents/pam_output/recording_20230907012501.flac,success,recording_20230907012501.flac,20230907,012501,2023-09-07 01:25:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907012501.flac,59.81868480725623
20230907013101,/home/phablet/Documents/pam_output/recording_20230907013001.flac,success,recording_20230907013001.flac,20230907,013001,2023-09-07 01:30:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907013001.flac,59.84
20230907013601,/home/phablet/Documents/pam_output/recording_20230907013501.flac,success,recording_20230907013501.flac,20230907,013501,2023-09-07 01:35:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907013501.flac,59.84
20230907014101,/home/phablet/Documents/pam_output/recording_20230907014001.flac,success,recording_20230907014001.flac,20230907,014001,2023-09-07 01:40:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907014001.flac,59.84
20230907014602,/home/phablet/Documents/pam_output/recording_20230907014502.flac,success,recording_20230907014502.flac,20230907,014502,2023-09-07 01:45:02,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907014502.flac,59.84
20230907015101,/home/phablet/Documents/pam_output/recording_20230907015001.flac,success,recording_20230907015001.flac,20230907,015001,2023-09-07 01:50:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907015001.flac,59.861337868480724
20230907015601,/home/phablet/Documents/pam_output/recording_20230907015501.flac,success,recording_20230907015501.flac,20230907,015501,2023-09-07 01:55:01,SamsungS7,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7/,/media/alvaro/BladeHDD/Bioacoustics_BigData/Monteverde_Ubuntutouch/Experimentos/Segundo/SamsungS7//pam_output/recording_20230907015501.flac,59.861337868480724
